case_id,n_tumor_components,laterality,left_frac,bbox_extent_x,bbox_extent_y,bbox_extent_z,bbox_voxels,t1ce_brain_mean,t1ce_brain_std,t1ce_brain_p1,t1ce_brain_p99
BraTS2021_00690,1,left,0.0,134,180,141,3400920,3123.198505805794,1159.7377672289117,960.0,7952.0
BraTS2021_00691,1,left,0.0,132,164,134,2900832,4399.884087854445,1018.1354240382475,1717.0,7378.0
BraTS2021_00692,1,right,0.999896796261076,145,192,146,4064640,3026.4660241829156,1089.4754525772707,730.0,6412.0
BraTS2021_00693,7,left,0.0003873790389961566,133,161,146,3126298,3484.6019364783483,1091.0095151561657,1177.0,7695.0
BraTS2021_00694,2,right,0.9876681614349776,131,173,139,3150157,3000.8694567992306,889.8889060140066,848.0,6007.0
BraTS2021_00697,1,right,0.9978531558608845,147,155,145,3303825,2999.079275259589,1077.947819930489,904.0,6917.0
BraTS2021_00698,2,right,1.0,139,188,142,3710744,4053.0170042689583,1379.0989773333488,1200.0,9619.0
BraTS2021_00703,6,bilateral/midline,0.7994171829149006,139,183,143,3637491,3389.1017848660995,1118.1883472464249,1102.0,7696.0
BraTS2021_00704,1,right,1.0,131,165,130,2809950,3150.338858475303,1275.3779344076397,757.0,8892.0
BraTS2021_00705,1,left,0.0,150,187,145,4067250,2595.153313075383,885.023097864433,666.0,5708.0
BraTS2021_00706,3,right,1.0,142,191,145,3932690,3198.9609527612347,1007.5617643840712,831.0,6626.0
BraTS2021_00707,1,right,1.0,147,177,136,3538584,1673.6199006606514,641.5193680942311,319.0,3926.0
BraTS2021_00708,1,left,0.0,139,172,137,3275396,1676.3283523370797,499.015126079095,436.0,3258.0
BraTS2021_00709,1,left,0.0,131,176,134,3089504,1900.2141335508386,721.9959761965716,481.0,4656.0
BraTS2021_00714,1,left,0.04615391840990428,131,171,137,3068937,2762.9562262039262,1106.0333681406134,750.0,7099.0
BraTS2021_00715,2,bilateral/midline,0.5193126589325749,138,174,141,3385692,4078.465088733954,1417.8262911120385,1409.0,9974.0
BraTS2021_00716,2,right,1.0,138,167,145,3341670,2825.496721777611,957.6157498555253,697.0,6120.0
BraTS2021_00718,2,right,1.0,146,180,147,3863160,2686.675861819588,726.0769513606098,825.0,5132.0
BraTS2021_00723,1,left,0.0,137,165,136,3074280,3564.7568920276344,1011.0839270423896,1247.6000000000004,6768.399999999907
BraTS2021_00724,1,right,0.9747480275843486,135,175,141,3331125,2537.1936676490413,870.7549323786969,675.0,5601.610000000102
BraTS2021_00725,1,bilateral/midline,0.40968076959390703,135,165,135,3007125,3114.133151052997,963.1709645872136,930.0,6677.0
BraTS2021_00727,2,right,1.0,139,166,132,3045768,3454.4701576301077,1221.5666439527788,878.0,7534.0
BraTS2021_00728,1,left,0.0,143,179,139,3557983,2563.9543400262614,888.9888969382006,659.0,5910.0
BraTS2021_00729,1,left,0.0,127,172,128,2796032,3178.451150199788,940.0941055162843,1001.0,6126.0
BraTS2021_00730,1,right,1.0,140,162,140,3175200,1988.383872406735,852.6332406182353,446.0,5236.0
BraTS2021_00731,1,right,1.0,136,155,143,3014440,4906.896912873932,1420.2199041156953,1705.0,10191.0
BraTS2021_00732,3,left,0.0,131,170,131,2917370,2572.0948166184753,1118.034640873388,607.0,7693.0
BraTS2021_00733,2,right,1.0,149,167,136,3384088,2930.564385778769,790.963695834421,928.0,5274.0
BraTS2021_00734,3,left,0.0,147,176,142,3673824,3977.209633570185,1279.8270940862562,1359.0,9055.0
BraTS2021_00735,1,left,0.0,135,180,140,3402000,3594.0237976094277,1072.1732155187503,1136.0,7212.090000000084
BraTS2021_00736,1,right,1.0,134,169,140,3170440,2743.8639585325077,835.5063665743768,801.0,5405.0
BraTS2021_00737,2,left,0.00020593928909757404,123,161,132,2613996,3072.4219119983527,1016.7821918958682,936.0,6723.0
BraTS2021_00739,2,right,0.9860364101493625,137,181,142,3521174,3265.08737799542,1053.6942605063787,893.0,7286.0
BraTS2021_00740,2,left,0.0,132,180,146,3468960,3594.8623047355363,1044.0007667043146,1315.0,7544.0
BraTS2021_00742,1,right,0.9749541197405046,131,174,141,3213954,2794.9038328978486,970.206189860603,703.0,6392.0
BraTS2021_00744,1,left,0.0,141,188,140,3711120,3420.103656377849,939.1856235266862,1271.0,7010.0
BraTS2021_00746,1,right,1.0,134,170,142,3234760,3846.7598852515125,1126.2535004531708,1254.0,7742.0
BraTS2021_00747,1,right,0.99962582929181,138,183,143,3611322,4539.299970532096,1144.9140485435519,1799.0,8642.0
BraTS2021_00750,1,right,0.9993912497054434,136,175,142,3379600,3119.8863608848715,1140.5341257031323,844.0,7359.0
BraTS2021_00751,1,left,0.03735879350880211,142,184,139,3631792,3438.089498613836,932.0098834307943,1183.0,6458.0
BraTS2021_00753,3,right,0.99375,132,177,127,2967228,2927.434748977915,1144.715050880298,427.0,5363.0
BraTS2021_00756,2,right,0.9888240630670087,134,171,141,3230874,2570.154318219267,839.2661326515528,744.0,5459.0
BraTS2021_00757,8,right,0.9699986566562682,132,176,142,3298944,3128.055542712686,1114.5269304787857,932.0,7109.0
BraTS2021_00758,1,left,0.0,141,183,148,3818844,3502.834873410215,1288.4944536241662,946.0,8168.570000000065
BraTS2021_00759,2,right,1.0,143,166,143,3394534,2812.5768101151903,869.0692468475789,706.0,5585.0
BraTS2021_00760,4,right,0.9740553922327093,139,184,146,3734096,2962.948519388646,905.5747402395257,843.0,6470.0
BraTS2021_00764,2,bilateral/midline,0.8168426777863391,137,182,143,3565562,3326.963084091101,947.0519626828922,1021.0,6527.0
BraTS2021_00765,2,right,1.0,136,173,139,3270392,2965.9365417183753,1155.1240114381294,796.0,7748.0
BraTS2021_00767,1,left,0.033315841891645874,135,152,134,2749680,3488.7448190773775,1083.7657766193936,1115.0,7550.0
BraTS2021_00768,1,bilateral/midline,0.1823334951145136,137,179,140,3433220,3337.50920822977,973.335888476559,905.0,6498.0
BraTS2021_00772,2,left,0.0,137,176,143,3448016,3274.668100840336,1034.611119506371,1029.0,7556.0
BraTS2021_00773,4,right,0.8792185877466251,139,163,144,3262608,3966.839479429856,1255.2225458863718,1396.0,8792.0
BraTS2021_00774,1,right,0.9118711318802275,131,181,141,3343251,3374.4444488118306,858.8122624685752,1333.0,6449.350000000093
BraTS2021_00775,1,right,1.0,134,175,136,3189200,4279.906687530335,1359.2589758299114,1311.0,9578.0
BraTS2021_00777,2,right,1.0,139,163,145,3285265,2204.7361657069387,665.269923486497,744.0,4407.0
BraTS2021_00778,1,left,0.0,132,175,133,3072300,2557.317432562725,826.4264878402973,809.0,5543.0
BraTS2021_00780,1,left,0.0,137,175,154,3692150,404.93553165116816,74.37214209251421,205.1685028076172,659.6606640625
BraTS2021_00781,2,left,0.02026633505957909,150,170,138,3519000,445.10655164071403,122.23003459715179,177.8822491455078,889.2491796874999
BraTS2021_00782,1,right,1.0,145,179,148,3841340,388.78115345418746,88.08483057133708,151.49528701782225,645.2882019042969
BraTS2021_00784,1,left,0.1384604948859204,128,158,141,2851584,595.1134273430226,133.1572708062986,304.17334350585935,1161.3276660156248
BraTS2021_00787,2,left,0.0,130,170,153,3381300,596.4991244801707,140.3407749924964,292.3749694824219,1091.7104833984388
BraTS2021_00788,1,left,0.0,133,166,134,2958452,562.2687689067142,85.4738500746087,322.02906494140626,823.6216125488281
BraTS2021_00789,1,left,0.013960335583381429,134,154,150,3095400,336.994742242751,80.24613561571816,138.649747467041,627.2583178710936
BraTS2021_00791,1,left,0.0,131,175,152,3484600,664.9350002272412,118.89239090740013,349.18638305664064,1064.8024902343757
BraTS2021_00792,2,right,0.9974006580208267,139,173,154,3703238,528.1596411686965,96.08220765416537,306.9282962036133,877.3030169677754
BraTS2021_00793,1,right,0.9425042958611863,140,159,151,3361260,620.0284718470746,101.30971938666852,358.82651977539064,983.4423339843729
BraTS2021_00795,3,left,0.0,143,176,152,3825536,353.9252395975521,76.9681900812047,137.02930953979492,525.0957220458987
BraTS2021_00796,1,right,0.9768372599260787,142,161,139,3177818,357.72829052131914,97.52663002568629,135.02236846923827,688.6826647949241
BraTS2021_00797,6,right,0.9618800815018497,143,169,136,3286712,387.0646502623473,75.55275249731677,180.11555603027344,624.7952270507815
BraTS2021_00799,1,left,0.0001770224818551956,145,166,151,3634570,554.7352155026969,122.13954157013768,279.99577758789064,953.6252825927724
BraTS2021_00800,1,left,0.0,149,167,153,3807099,399.10240183717667,81.64072652998124,179.42709045410157,661.9821899414062
BraTS2021_00801,1,right,1.0,139,158,138,3030756,633.1194877119302,98.87806841021757,332.2588317871094,933.0807373046865
BraTS2021_00802,1,right,1.0,141,160,138,3113280,369.0220543593964,63.98009923227822,190.35766143798827,580.386016845703
BraTS2021_00803,1,left,0.0,138,166,148,3390384,373.1645208389023,104.04258436559986,132.50982299804687,720.2171289062501
BraTS2021_00804,2,right,0.983526436955127,131,167,150,3281550,397.4212969563174,89.0983745438096,152.20654617309572,723.1403167724621
BraTS2021_00805,9,right,0.8626260728668882,136,182,150,3712800,351.9666915622003,62.98966690273059,166.0939697265625,534.0064697265617
BraTS2021_00806,1,right,0.955426809667144,128,173,142,3144448,368.6581686253365,78.20132589819497,155.88626998901367,602.7608996582032
BraTS2021_00807,1,right,0.9963372514066069,143,166,149,3536962,550.3165069727401,108.08773211410909,279.60451171875,910.8720886230468
BraTS2021_00808,3,right,1.0,144,179,143,3685968,734.2682505741942,104.56168337916203,427.91864410400393,1054.8407751464827
BraTS2021_00809,1,left,2.7365321569893766e-05,148,170,141,3547560,698.2750441493241,132.37922513198532,373.22438842773437,1191.9951684570303
BraTS2021_00810,16,right,0.9992270954099676,134,162,155,3364740,380.0158949080073,77.56059414235584,174.63188339233398,651.1819586181638
BraTS2021_00811,1,left,0.03439411550110716,140,159,152,3383520,371.18375670228704,75.95314045234882,157.84975402832032,595.4894384765627
BraTS2021_00814,1,left,0.0,135,164,150,3321000,384.96897237332297,76.1496313308324,195.8951121520996,664.7589715576177
BraTS2021_00816,2,left,0.00010687814288538922,132,170,150,3366000,392.23812824420065,70.77155970455027,201.97977142333986,653.1020446777342
BraTS2021_00818,1,right,1.0,147,167,151,3706899,611.1961971251235,126.24420590418327,315.5004516601563,1104.2230224609377
BraTS2021_00819,1,right,0.9961945385355246,137,182,151,3765034,581.730621635443,115.38677203913439,257.05997283935545,983.0689837646464
BraTS2021_00820,1,right,0.9812310030395137,137,180,139,3427740,451.9244134559415,138.58721465525477,152.7029751586914,877.5536206054658
BraTS2021_00823,1,right,1.0,148,176,137,3568576,500.4386424516826,87.49477288833228,266.6024645996094,735.0993383789062
BraTS2021_00824,1,bilateral/midline,0.816825797153666,129,178,148,3398376,353.55453068286596,76.8733937844072,128.2276303100586,572.3267443847653
BraTS2021_00828,1,bilateral/midline,0.7283219828951536,137,163,147,3282657,324.104788013168,98.09999746858793,86.77209548950195,591.0017425537101
BraTS2021_00830,3,left,0.049636525586874695,139,158,151,3316262,367.2160707727621,69.02439377715311,173.4701791381836,555.0685131835937
BraTS2021_00831,12,left,0.0,140,173,136,3293920,318.48469564034014,157.68935996085523,54.0,667.0
BraTS2021_00834,5,left,0.0,130,170,142,3138200,433.84436128683257,161.21613095730046,134.0,1091.0
BraTS2021_00836,3,left,0.0,137,182,147,3665298,236.1506405535809,45.5560524602476,112.0,387.0
BraTS2021_00837,5,left,0.0,132,166,140,3067680,377.0404864305901,135.82053212832326,72.0,905.0
BraTS2021_00838,2,right,0.94157254050495,135,168,137,3107160,406.4070447043534,113.9375446952109,156.0,872.0
BraTS2021_00839,2,right,1.0,131,167,140,3062780,404.139076855136,121.20274643722037,139.0,941.0
BraTS2021_00840,1,left,0.11425604167353533,136,174,137,3241968,391.60165767570635,135.98293352750764,143.0,1007.0
BraTS2021_00999,16,right,0.8705680778734965,138,152,139,2915664,2951.70422049464,722.1779427419979,962.0,4424.0
BraTS2021_01000,1,left,0.0,153,192,142,4171392,375.1773247604439,130.1570564359582,116.0,885.0
BraTS2021_01001,3,left,0.0489048147774301,127,183,141,3276981,413.3124431718283,150.99070421899117,91.0,952.0
BraTS2021_01002,12,left,0.0,140,165,136,3141600,331.72345937082525,71.81088656601278,152.0,626.6699999999255
BraTS2021_01003,8,bilateral/midline,0.2588958783212844,133,163,144,3121776,298.89729868454367,46.379062818041675,140.0,410.0
BraTS2021_01004,7,left,0.0,133,169,134,3011918,418.99634693711334,173.4223261738013,124.0,1152.0
BraTS2021_01005,10,bilateral/midline,0.8470762522361359,148,153,132,2989008,328.5030363813085,66.5414868298673,151.0,553.0
BraTS2021_01007,3,left,0.0,141,171,137,3303207,3343.962552055739,877.2021507067849,1156.0,6144.0
BraTS2021_01008,5,right,0.9962532606118093,132,166,136,2980032,417.0465071957492,128.2747480655879,142.0,947.0
BraTS2021_01009,7,right,0.9842712923197056,135,169,139,3171285,3133.46220015306,656.886079619616,1261.0,4586.0
BraTS2021_01010,1,left,0.0,148,154,139,3168088,410.5312115677463,145.97323618330392,134.0,1042.0
BraTS2021_01011,2,left,0.0,128,170,138,3002880,1785.5034013360073,514.6473448888968,550.0,4108.0
BraTS2021_01012,2,left,0.14885574983721633,140,179,140,3508400,1840.0018907156493,481.9965162950871,672.0,3496.0
BraTS2021_01013,1,left,0.01601719595063098,138,172,137,3251832,3024.49183150109,750.1560533989726,1305.0,5552.0
BraTS2021_01014,1,left,0.0,129,168,136,2947392,1314.8383673141257,303.5185640681562,547.0,2204.0
BraTS2021_01015,1,left,0.014263435194942045,136,163,135,2992680,698.3769493797403,202.24282645908895,189.0,1511.0
BraTS2021_01016,1,left,0.0,144,164,138,3259008,1436.018989706324,371.8399423159359,600.0,2672.0
BraTS2021_01017,1,right,0.9870488689345536,136,171,137,3186072,1977.6838527391883,445.4491730034172,860.0,3988.0
BraTS2021_01018,1,right,1.0,136,170,140,3236800,724.2252238869461,177.432902085258,234.0,1335.0
BraTS2021_01019,2,left,0.03939395818733216,148,177,145,3798420,1491.670219545338,362.34674798548986,625.0,2582.0
BraTS2021_01020,1,left,0.0,140,170,137,3260600,380.0773137597037,77.47304510280672,135.0,633.0
BraTS2021_01021,1,right,1.0,146,168,137,3360336,1535.9028418346193,416.8451005304363,621.0,3055.0
BraTS2021_01022,1,right,1.0,138,162,140,3129840,314.55686387568517,54.01863985056608,149.0,489.0
BraTS2021_01023,1,right,1.0,144,164,135,3188160,306.8860859327107,67.99925555891782,148.0,546.0
BraTS2021_01024,2,left,0.0,144,168,134,3241728,413.20607971457906,83.29125565119526,179.0,633.0
BraTS2021_01025,1,left,0.0026810801535722714,140,153,138,2955960,612.6540775417078,109.90857412671342,309.0,905.0
BraTS2021_01026,2,left,0.017138651150546125,140,177,142,3518760,355.4712923114054,104.14081054118164,108.0,732.0
BraTS2021_01027,6,left,0.023536174010376488,137,178,141,3438426,2343.539702633604,804.9204236474619,629.0,5540.0
BraTS2021_01028,3,left,0.0,138,162,140,3129840,1942.343191652578,815.033526094788,576.0,5379.0
BraTS2021_01029,1,left,0.08971659267406146,143,186,140,3723720,556.8611537388601,119.78183909038542,236.0,976.0
BraTS2021_01030,3,right,0.9999387573873901,136,160,133,2894080,612.6481454122525,95.85270262521998,324.0642852783203,923.9642547607406
BraTS2021_01031,2,right,1.0,137,174,139,3313482,564.1658624128692,130.53016104508563,242.90086486816406,851.7301708984376
BraTS2021_01032,1,left,0.00014190527178084667,133,176,143,3347344,749.7983639895419,142.41639201447376,335.9641430664063,1149.3859375000002
BraTS2021_01033,1,right,1.0,137,177,138,3346362,1329.777516025434,316.86244837787365,326.0,2175.0
BraTS2021_01034,1,right,1.0,127,173,140,3075940,408.107837633926,123.35322307655191,120.0,810.0
BraTS2021_01035,1,bilateral/midline,0.5930574098798398,140,156,143,3123120,2888.710183658709,969.7682996457733,721.0,7053.0
BraTS2021_01036,4,left,0.0,137,158,139,3008794,348.43313075222835,134.10578301909123,107.0,938.4799999999814
BraTS2021_01037,2,right,0.9882205241866737,137,190,140,3644200,383.58041866293877,105.45202541389915,135.0,779.0
BraTS2021_01038,4,left,0.008909456843616598,132,171,137,3092364,372.1716893510434,110.39335747440333,108.0,773.0
BraTS2021_01039,1,right,1.0,132,177,137,3200868,373.69731337147067,110.22434547964113,113.0,749.0
BraTS2021_01040,1,right,1.0,137,184,140,3529120,464.2204439316488,159.3772817962571,140.0,1085.0
BraTS2021_01041,18,right,0.9824881669417693,138,176,144,3497472,489.409878786151,144.14246619267172,130.0,1082.0
BraTS2021_01042,1,right,0.9970454634197135,129,166,141,3019374,376.48294972125365,120.86603318203528,121.0,883.0
BraTS2021_01043,3,left,0.0,136,154,139,2911216,368.59194970630784,120.73113155373768,122.0,872.0
BraTS2021_01044,6,right,0.9999678089137118,136,168,139,3175872,327.21832325945826,109.94490900818215,110.0,725.0
BraTS2021_01045,1,bilateral/midline,0.16889011009834948,133,183,142,3456138,373.75184453683534,116.30489122205638,109.0,810.0
BraTS2021_01046,1,left,0.0151677036850816,135,177,144,3440880,407.38848900585003,134.75153469575875,145.0,969.0
BraTS2021_01047,9,left,0.0027064070185691524,138,172,144,3417984,392.1282980498311,122.67897547551553,147.0,910.0
BraTS2021_01048,4,left,0.06042476817230033,136,187,138,3509616,386.8842946937694,148.29691808779867,118.0,983.0
BraTS2021_01049,13,right,0.9251817237798546,138,176,145,3521760,395.2759877243304,121.59672644229978,138.0,885.0
BraTS2021_01050,3,left,0.07593899118826664,136,172,140,3274880,489.7254082028158,167.27233027686782,143.0,1117.0
BraTS2021_01051,10,right,1.0,139,168,139,3245928,405.442651620669,131.36493565907136,155.0,984.0
BraTS2021_01052,1,bilateral/midline,0.31933924334627184,131,184,141,3398664,369.04817093591436,135.48760536476308,117.0,999.0
BraTS2021_01053,8,right,0.9717256018774886,135,168,139,3152520,414.90588405147304,124.67150590591314,145.0,823.0
BraTS2021_01054,3,left,0.005758807588075881,133,172,134,3065384,321.6933099446807,92.66421906660376,79.0,484.0
BraTS2021_01055,1,left,0.013481377002935726,135,161,140,3042900,506.5346093988206,199.60599752683984,150.0,1482.0
BraTS2021_01056,5,left,0.052054090184585323,132,170,138,3096720,494.7839071838677,142.82527422805208,165.0,989.0
BraTS2021_01057,4,left,0.07159252095422308,130,164,139,2963480,375.7732733696901,122.16260155823484,125.0,898.0
BraTS2021_01058,2,right,1.0,131,176,145,3343120,382.49557150755396,130.45733917927484,127.0,935.0
BraTS2021_01059,3,right,0.9569793074024034,138,176,139,3376032,377.09296615792965,131.078001326209,124.0,933.0
BraTS2021_01060,4,right,1.0,127,170,139,3001010,411.29868813074614,124.82514357989375,139.0,940.0
BraTS2021_01061,2,right,0.9807252035877598,130,172,141,3152760,428.69294886600494,156.9041090305175,125.0,1138.0
BraTS2021_01062,1,right,0.9201019787690752,139,161,138,3088302,377.05829201557765,132.42012289664896,131.0,996.0
BraTS2021_01063,1,right,0.9998210498060496,133,170,143,3233230,466.16622461125394,148.0448632725713,149.0,1050.0
BraTS2021_01064,13,left,2.9834715675159617e-05,144,174,139,3482784,358.7087015027535,106.67436742317275,123.0,759.0
BraTS2021_01065,1,right,0.999453891972212,147,158,138,3205188,369.2730662919545,101.2887406923312,115.0,708.1699999999255
BraTS2021_01066,7,right,0.9159924915397631,137,167,139,3180181,393.47122192570447,126.04238605973089,135.0,929.0
BraTS2021_01067,4,bilateral/midline,0.26903807615230463,137,165,143,3232515,360.9528039837512,137.203420951294,106.0,927.0
BraTS2021_01068,3,left,0.0,148,178,143,3767192,403.7361038659943,114.76852320074148,124.0,867.0
BraTS2021_01069,1,left,0.0,137,180,145,3575700,446.09751989928424,133.52994227095667,147.0,953.0
BraTS2021_01070,8,bilateral/midline,0.4760858497896627,144,181,141,3675024,375.93561480756495,132.95654758780174,130.0,902.0
BraTS2021_01071,4,left,0.029730524072815446,141,168,141,3340008,498.27003141418527,149.30048806276696,171.0,1176.0
BraTS2021_01072,2,left,0.08172180491183208,122,167,138,2811612,455.7381372426549,158.22061973939492,92.0,1017.0
BraTS2021_01073,2,left,0.0237421079474508,134,176,141,3325344,389.02867683837724,143.81879059203087,129.0,1053.0
BraTS2021_01074,1,left,0.010747389170825818,140,162,141,3197880,510.905921951735,175.65034609300565,162.0,1242.0
BraTS2021_01075,2,bilateral/midline,0.23992608911946556,126,168,140,2963520,370.64734033150415,110.23396863659652,112.0,805.0
BraTS2021_01076,1,left,0.0,133,175,142,3305050,288.49618284037194,105.23342223124727,90.0,774.0
BraTS2021_01077,1,right,1.0,130,179,139,3234530,478.24231093444814,143.60748450792516,133.0,922.0
BraTS2021_01078,1,right,0.9261988696313624,125,168,141,2961000,402.2354725248578,118.89549864304136,135.0,844.0
BraTS2021_01079,8,left,1.326019598569667e-05,144,175,145,3654000,402.77771942374386,145.41765898932263,122.0,925.0
BraTS2021_01080,8,left,0.0,135,170,143,3281850,410.22082807721534,178.22771183489354,127.0,1252.0
BraTS2021_01081,1,left,0.014771860757922363,137,184,138,3478704,349.8362313476667,124.4458904863369,120.0,925.0
BraTS2021_01082,2,left,0.0,138,163,144,3239136,379.0908702165661,156.2686846922631,115.0,1089.0
BraTS2021_01083,1,right,1.0,132,164,145,3138960,303.86197039168684,112.00184472457751,71.0,699.0
BraTS2021_01084,1,left,0.14520832862342595,134,182,137,3341156,366.9449602626056,131.46339813608307,90.0,850.0
BraTS2021_01085,2,left,0.11807174985019024,131,171,139,3113739,409.6028921063442,162.57054776596328,135.0,1182.0
BraTS2021_01086,1,left,0.004950307020320314,143,183,144,3768336,411.956389220658,128.0146243481818,124.0,830.0
BraTS2021_01087,1,left,0.001193673530289466,133,178,144,3409056,406.66796183349896,113.0022030629779,143.0,878.0
BraTS2021_01088,1,left,0.0,138,175,140,3381000,390.77929043672594,104.14057857345718,131.0,721.0
BraTS2021_01089,2,right,0.9531377940727161,136,169,142,3263728,443.93953704692757,145.02540758217367,143.0,1091.0
BraTS2021_01090,3,left,0.0,143,163,137,3193333,341.28373193112117,126.00545956636057,98.0,788.0
BraTS2021_01091,1,right,0.9998527245949926,130,170,139,3071900,494.2728084534345,144.96904228494344,149.0,1015.0
BraTS2021_01092,1,left,0.026875730504500935,129,161,139,2886891,192.2690341813227,72.33183813140013,55.0,525.0
BraTS2021_01093,1,left,0.0009153693673219449,138,169,143,3335046,318.71231602109225,65.0004888658942,159.0,630.0
BraTS2021_01094,1,left,0.0023401896785318387,157,181,146,4148882,437.31782781358896,183.59437008287549,90.0,894.0
BraTS2021_01095,2,left,0.0010608082674605618,140,169,139,3288740,358.7590848939302,141.72480940287662,132.0,1009.0
BraTS2021_01096,1,left,0.0019092167438308433,138,172,142,3370512,293.85267610756114,132.6827908447961,83.0,766.0
BraTS2021_01097,3,bilateral/midline,0.3947479881406184,136,182,140,3465280,392.97971697364875,111.69920877531956,149.0,866.0
BraTS2021_01098,12,left,0.001772972972972973,138,180,142,3527280,338.39089611827916,114.05537894260007,74.0,658.0
BraTS2021_01099,10,right,0.9999864906853275,134,180,141,3400920,377.25471188651227,137.75487037077056,124.0,977.0
BraTS2021_01100,2,left,0.0,137,187,145,3714755,427.0987709657213,153.26622697439748,138.0,1143.0
BraTS2021_01101,1,left,0.05269450422345673,139,167,140,3249820,270.7365974409012,85.71977457461608,93.0,657.0
BraTS2021_01102,2,right,1.0,147,165,137,3322935,356.62317249612,120.71387476659018,99.0,740.0
BraTS2021_01103,3,right,1.0,149,164,140,3421040,232.27945358012386,57.04884309029187,73.0,324.0
BraTS2021_01104,29,right,0.9971140838719375,129,172,138,3061944,367.5200561577987,161.47251697408865,107.0,1061.0
BraTS2021_01105,2,left,0.0,148,167,138,3410808,391.48740312476394,142.16017231222324,124.0,1012.0
BraTS2021_01106,5,left,0.00023273253859481266,141,189,141,3757509,329.3950629421152,157.51659275119286,78.0,904.0
BraTS2021_01107,1,left,0.0,141,186,146,3828996,382.4904090384064,74.80416196787816,209.0,640.0
BraTS2021_01108,1,right,1.0,133,161,130,2783690,298.3876631303001,111.55348187111775,93.0,725.0
BraTS2021_01109,1,bilateral/midline,0.5186429402960253,141,164,143,3306732,382.62536404735096,115.20228289235526,135.0,800.0
BraTS2021_01110,13,bilateral/midline,0.39676899753647904,139,159,136,3005736,454.39365386048917,121.26938464754363,146.0,767.0
BraTS2021_01111,2,left,0.015049814058124052,139,180,140,3502800,416.7058867266701,83.53729933468136,200.0,673.0
BraTS2021_01112,1,bilateral/midline,0.8398347784286146,133,173,152,3497368,247.4763052056458,64.7717611193835,69.0,448.0
BraTS2021_01113,6,right,1.0,137,163,140,3126340,320.9737038047928,81.11163001335625,113.0,519.0
BraTS2021_01114,1,left,0.0,126,171,140,3016440,417.4688693549246,164.44221185989085,123.0,1177.0
BraTS2021_01115,6,left,0.0,136,162,136,2996352,377.66688161346076,164.17647724849618,108.0,1123.0
BraTS2021_01116,1,right,1.0,133,177,136,3201576,231.27851768322654,85.12626189188505,56.0,557.0
BraTS2021_01117,2,right,1.0,142,185,138,3625260,399.25885391783817,145.5028222767208,123.0,1078.0
BraTS2021_01118,2,left,0.0,133,181,137,3298001,385.1925485035127,118.53172744641977,144.0,915.0
BraTS2021_01119,1,left,0.12291012972416054,134,169,131,2966626,381.30077876686977,99.4843828772361,156.0,757.0
BraTS2021_01120,8,left,0.015148389642770658,132,163,138,2969208,345.81128013975166,131.134164532363,113.0,891.0
BraTS2021_01121,3,right,1.0,145,173,143,3587155,406.6618247351307,151.1804452472414,130.0,1078.0
BraTS2021_01122,2,right,0.9353221358736525,142,154,146,3192728,365.1353267278621,124.6972883143037,131.0,886.0
BraTS2021_01123,3,left,0.0,140,159,137,3049620,201.3807329981066,61.14385079444977,56.0,324.0
BraTS2021_01124,3,left,0.10189883590108603,134,184,138,3402528,534.0830592944365,167.53546887696862,164.0,1133.0
BraTS2021_01125,1,right,1.0,141,179,140,3533460,374.9174658611086,161.60025837979836,96.0,1064.0
BraTS2021_01126,1,right,1.0,148,173,137,3507748,220.8093010393809,75.74930143568471,56.0,464.0
BraTS2021_01127,1,left,0.0,136,170,142,3283040,381.7146671762262,148.42977758785247,112.0,978.0
BraTS2021_01128,2,right,0.9681426493080165,138,161,134,2977212,453.5410055330183,160.28528331717035,171.0,1240.0
BraTS2021_01129,1,left,0.0,139,183,139,3535743,226.9597537914225,71.69975966127484,70.0,447.0
BraTS2021_01130,1,bilateral/midline,0.8196976780426991,143,162,141,3266406,458.05747848253395,176.71290636006717,134.0,1287.0
BraTS2021_01131,1,right,1.0,145,156,132,2985840,378.45886704968177,115.89954272764476,149.0,869.0
BraTS2021_01132,1,right,1.0,123,163,133,2666517,405.49709709522074,137.23186453127565,138.0,991.0
BraTS2021_01133,2,left,0.0,142,174,138,3409704,376.8585845112349,116.6947516269498,128.0,860.0
BraTS2021_01134,1,right,1.0,130,165,142,3045900,384.80688967878376,124.95418857167469,142.0,919.0
BraTS2021_01135,3,right,0.8744270505367053,139,170,141,3331830,410.7866466994447,126.37622757147504,141.0,957.0
BraTS2021_01136,2,left,0.07199217811931799,145,180,145,3784500,257.5768741130869,96.52489481196498,55.0,591.0
BraTS2021_01137,1,bilateral/midline,0.7175271705027484,128,157,139,2793344,197.73910075130763,52.90909721119196,50.0,307.0
BraTS2021_01138,13,bilateral/midline,0.8097542786830232,139,168,139,3245928,430.43223154852836,147.6839536798607,151.0,1087.0
BraTS2021_01139,2,right,0.9540604559184649,134,160,137,2937280,529.7916167440748,97.37484954603647,252.0,814.0
BraTS2021_01140,9,left,0.044453109767985964,134,167,139,3110542,856.818081070023,236.40708473313032,191.0,1495.0
BraTS2021_01141,2,left,0.01165344878229442,142,166,132,3111504,525.6811338965545,114.33362008454083,149.0,923.0
BraTS2021_01142,4,left,0.0,144,164,135,3188160,670.887520686306,141.4567352067766,388.0,1219.0
BraTS2021_01143,8,right,1.0,121,180,146,3179880,496.3263926958583,146.17133234824664,229.0,976.0
